species,cultivar,location,climatic_classification,climatic_data,year,dormancy_break_field,breaking_dormancy_40_baggiolini,begin_flowering_f5,flowering_f50,flowering_f90,end_flowering,ripening,bud_drop,flower_anomaly,spring_frost_damage,productivity,fruit_quality,rootstock,plantation_framework,training_system,irrigation_system,source,comment
Almond,Languedoc,Sfax/Tunisia,Warm,Yes,1986,,,11-Feb,21-Feb,,4-Mar,,,,,,,,,,,,
Almond,Malaguena,Sfax/Tunisia,Warm,Yes,1986,,,3-Feb,14-Feb,,25-Feb,,,,,,,,,,,,
Almond,Ramlet R250,Sfax/Tunisia,Warm,Yes,1986,,,11-Feb,18-Feb,,25-Feb,,,,,,,,,,,,
Almond,Abiodh Ras Djebel,Sfax/Tunisia,Warm,Yes,1987,,,3-Feb,11-Feb,,20-Feb,,,,,,,,,,,,
Almond,Faggoussi,Sfax/Tunisia,Warm,Yes,1987,,,30-Jan,6-Feb,,13-Feb,,,,,,,,,,,,
Almond,Fakhfekh,Sfax/Tunisia,Warm,Yes,1987,,,15-Jan,26-Jan,,6-Feb,,,,,,,,,,,,
Almond,Tozeur 2,Sfax/Tunisia,Warm,Yes,1987,,,17-Jan,25-Jan,,3-Feb,,,,,,,,,,,,
Almond,Khoukhi,Sfax/Tunisia,Warm,Yes,1987,,,3-Feb,11-Feb,,20-Feb,,,,,,,,,,,,
Almond,Zahaf,Sfax/Tunisia,Warm,Yes,1987,,,6-Feb,13-Feb,,20-Feb,,,,,,,,,,,,
Almond,Ksontini,Sfax/Tunisia,Warm,Yes,1987,,,3-Feb,11-Feb,,20-Feb,,,,,,,,,,,,
Almond,Garnghzel,Sfax/Tunisia,Warm,Yes,1987,,,20-Jan,1-Feb,,13-Feb,,,,,,,,,,,,
Almond,Tozeur 4,Sfax/Tunisia,Warm,Yes,1987,,,27-Jan,4-Feb,,13-Feb,,,,,,,,,,,,
Almond,Tozeur 1,Sfax/Tunisia,Warm,Yes,1987,,,20-Jan,1-Feb,,13-Feb,,,,,,,,,,,,
Almond,Abiodh de Sfax,Sfax/Tunisia,Warm,Yes,1987,,,3-Feb,11-Feb,,20-Feb,,,,,,,,,,,,
Almond,Achak,Sfax/Tunisia,Warm,Yes,1987,,,6-Feb,13-Feb,,20-Feb,,,,,,,,,,,,
Almond,Tarragona,Sfax/Tunisia,Warm,Yes,1987,,,13-Feb,21-Feb,,2-Mar,,,,,,,,,,,,
Almond,Cristomorto,Sfax/Tunisia,Warm,Yes,1987,,,6-Feb,13-Feb,,20-Feb,,,,,,,,,,,,
Almond,Nonpareil,Sfax/Tunisia,Warm,Yes,1987,,,13-Feb,21-Feb,,2-Mar,,,,,,,,,,,,
Almond,Pizzuta,Sfax/Tunisia,Warm,Yes,1987,,,27-Jan,4-Feb,,13-Feb,,,,,,,,,,,,
Almond,Genco Taronto,Sfax/Tunisia,Warm,Yes,1987,,,3-Feb,11-Feb,,20-Feb,,,,,,,,,,,,
Almond,Fournat de Breznaud,Sfax/Tunisia,Warm,Yes,1987,,,30-Jan,9-Feb,,20-Feb,,,,,,,,,,,,
Almond,Soukaret,Sfax/Tunisia,Warm,Yes,1987,,,13-Feb,21-Feb,,2-Mar,,,,,,,,,,,,
Almond,Trell,Sfax/Tunisia,Warm,Yes,1987,,,13-Feb,21-Feb,,2-Mar,,,,,,,,,,,,
Almond,Bonifacio,Sfax/Tunisia,Warm,Yes,1987,,,6-Feb,15-Feb,,24-Feb,,,,,,,,,,,,
Almond,Mazzetto,Sfax/Tunisia,Warm,Yes,1987,,,20-Feb,26-Feb,,4-Mar,,,,,,,,,,,,
Almond,Ferraduel,Sfax/Tunisia,Warm,Yes,1987,,,20-Feb,25-Feb,,2-Mar,,,,,,,,,,,,
Almond,Ferragnes,Sfax/Tunisia,Warm,Yes,1987,,,20-Feb,25-Feb,,2-Mar,,,,,,,,,,,,
Almond,Ne Plus Ultra,Sfax/Tunisia,Warm,Yes,1987,,,3-Feb,11-Feb,,20-Feb,,,,,,,,,,,,
Almond,Avola,Sfax/Tunisia,Warm,Yes,1987,,,3-Feb,11-Feb,,20-Feb,,,,,,,,,,,,
Almond,Tuono Taronto,Sfax/Tunisia,Warm,Yes,1987,,,17-Jan,25-Jan,,3-Feb,,,,,,,,,,,,
Almond,Rachelle Taronto,Sfax/Tunisia,Warm,Yes,1987,,,20-Feb,1-Mar,,11-Mar,,,,,,,,,,,,
Almond,Dorée,Sfax/Tunisia,Warm,Yes,1987,,,13-Feb,21-Feb,,2-Mar,,,,,,,,,,,,
Almond,Bruantine,Sfax/Tunisia,Warm,Yes,1987,,,3-Feb,11-Feb,,20-Feb,,,,,,,,,,,,
Almond,Cavaliera,Sfax/Tunisia,Warm,Yes,1987,,,17-Jan,29-Jan,,11-Feb,,,,,,,,,,,,
Almond,Fasciuneddu,Sfax/Tunisia,Warm,Yes,1987,,,30-Jan,9-Feb,,20-Feb,,,,,,,,,,,,
Almond,Ramlet R249,Sfax/Tunisia,Warm,Yes,1987,,,30-Jan,6-Feb,,13-Feb,,,,,,,,,,,,
Almond,Montrone,Sfax/Tunisia,Warm,Yes,1987,,,13-Feb,21-Feb,,2-Mar,,,,,,,,,,,,
Almond,Languedoc,Sfax/Tunisia,Warm,Yes,1987,,,6-Feb,13-Feb,,20-Feb,,,,,,,,,,,,
Almond,Malaguena,Sfax/Tunisia,Warm,Yes,1987,,,13-Feb,21-Feb,,2-Mar,,,,,,,,,,,,
Almond,Ramlet R250,Sfax/Tunisia,Warm,Yes,1987,,,30-Jan,6-Feb,,13-Feb,,,,,,,,,,,,
Almond,Fakhfekh,Sfax/Tunisia,Warm,Yes,1990,,,22-Jan,1-Feb,,12-Feb,,,,,,,,,,,,
Almond,Tozeur 2,Sfax/Tunisia,Warm,Yes,1990,,,30-Jan,8-Feb,,18-Feb,,,,,,,,,,,,
Almond,Zahaf,Sfax/Tunisia,Warm,Yes,1990,,,2-Feb,10-Feb,,19-Feb,,,,,,,,,,,,
Almond,Ksontini,Sfax/Tunisia,Warm,Yes,1990,,,26-Jan,4-Feb,,14-Feb,,,,,,,,,,,,
Almond,Abiodh de Sfax,Sfax/Tunisia,Warm,Yes,1990,,,22-Jan,1-Feb,,12-Feb,,,,,,,,,,,,
Almond,Achak,Sfax/Tunisia,Warm,Yes,1990,,,26-Jan,4-Feb,,14-Feb,,,,,,,,,,,,
Almond,Abiodh Ras Djebel,Sfax/Tunisia,Warm,Yes,1991,,,8-Feb,16-Feb,,25-Feb,,,,,,,,,,,,
Almond,Faggoussi,Sfax/Tunisia,Warm,Yes,1991,,,8-Feb,16-Feb,,25-Feb,,,,,,,,,,,,
Almond,Fakhfekh,Sfax/Tunisia,Warm,Yes,1991,,,26-Jan,3-Feb,,12-Feb,,,,,,,,,,,,
Almond,Tozeur 2,Sfax/Tunisia,Warm,Yes,1991,,,1-Feb,9-Feb,,18-Feb,,,,,,,,,,,,
Almond,Khoukhi,Sfax/Tunisia,Warm,Yes,1991,,,5-Feb,14-Feb,,23-Feb,,,,,,,,,,,,
Almond,Zahaf,Sfax/Tunisia,Warm,Yes,1991,,,2-Feb,11-Feb,,20-Feb,,,,,,,,,,,,
Almond,Ksontini,Sfax/Tunisia,Warm,Yes,1991,,,2-Feb,11-Feb,,20-Feb,,,,,,,,,,,,
Almond,Tozeur 4,Sfax/Tunisia,Warm,Yes,1991,,,1-Feb,9-Feb,,18-Feb,,,,,,,,,,,,
Almond,Tozeur 1,Sfax/Tunisia,Warm,Yes,1991,,,1-Feb,9-Feb,,18-Feb,,,,,,,,,,,,
Almond,Abiodh de Sfax,Sfax/Tunisia,Warm,Yes,1991,,,28-Jan,5-Feb,,14-Feb,,,,,,,,,,,,
Almond,Achak,Sfax/Tunisia,Warm,Yes,1991,,,4-Feb,12-Feb,,21-Feb,,,,,,,,,,,,
Almond,Tarragona,Sfax/Tunisia,Warm,Yes,1991,,,25-Feb,5-Mar,,13-Mar,,,,,,,,,,,,
Almond,Cristomorto,Sfax/Tunisia,Warm,Yes,1991,,,22-Feb,1-Mar,,8-Mar,,,,,,,,,,,,
Almond,Nonpareil,Sfax/Tunisia,Warm,Yes,1991,,,23-Feb,1-Mar,,8-Mar,,,,,,,,,,,,
Almond,Pizzuta,Sfax/Tunisia,Warm,Yes,1991,,,8-Feb,16-Feb,,24-Feb,,,,,,,,,,,,
Almond,Genco Taronto,Sfax/Tunisia,Warm,Yes,1991,,,25-Feb,4-Mar,,12-Mar,,,,,,,,,,,,
Almond,Fournat de Breznaud,Sfax/Tunisia,Warm,Yes,1991,,,10-Feb,18-Feb,,27-Feb,,,,,,,,,,,,
Almond,Soukaret,Sfax/Tunisia,Warm,Yes,1991,,,22-Feb,2-Mar,,10-Mar,,,,,,,,,,,,
Almond,Trell,Sfax/Tunisia,Warm,Yes,1991,,,25-Feb,5-Mar,,13-Mar,,,,,,,,,,,,
Almond,Bonifacio,Sfax/Tunisia,Warm,Yes,1991,,,26-Feb,6-Mar,,15-Mar,,,,,,,,,,,,
Almond,Mazzetto,Sfax/Tunisia,Warm,Yes,1991,,,25-Feb,5-Mar,,13-Mar,,,,,,,,,,,,
Almond,Ferraduel,Sfax/Tunisia,Warm,Yes,1991,,,24-Feb,4-Mar,,12-Mar,,,,,,,,,,,,
Almond,Ferragnes,Sfax/Tunisia,Warm,Yes,1991,,,24-Feb,4-Mar,,12-Mar,,,,,,,,,,,,
Almond,Ne Plus Ultra,Sfax/Tunisia,Warm,Yes,1991,,,10-Feb,18-Feb,,27-Feb,,,,,,,,,,,,
Almond,Avola,Sfax/Tunisia,Warm,Yes,1991,,,8-Feb,16-Feb,,25-Feb,,,,,,,,,,,,
Almond,Tuono Taronto,Sfax/Tunisia,Warm,Yes,1991,,,27-Jan,6-Feb,,16-Feb,,,,,,,,,,,,
Almond,Rachelle Taronto,Sfax/Tunisia,Warm,Yes,1991,,,2-Mar,9-Mar,,17-Mar,,,,,,,,,,,,
Almond,Dorée,Sfax/Tunisia,Warm,Yes,1991,,,19-Feb,27-Feb,,8-Mar,,,,,,,,,,,,
Almond,Bruantine,Sfax/Tunisia,Warm,Yes,1991,,,12-Feb,19-Feb,,27-Feb,,,,,,,,,,,,
Almond,Cavaliera,Sfax/Tunisia,Warm,Yes,1991,,,5-Feb,13-Feb,,22-Feb,,,,,,,,,,,,
Almond,Fasciuneddu,Sfax/Tunisia,Warm,Yes,1991,,,8-Feb,16-Feb,,25-Feb,,,,,,,,,,,,
Almond,Ramlet R249,Sfax/Tunisia,Warm,Yes,1991,,,8-Feb,16-Feb,,25-Feb,,,,,,,,,,,,
Almond,Montrone,Sfax/Tunisia,Warm,Yes,1991,,,20-Feb,28-Feb,,8-Mar,,,,,,,,,,,,
Almond,Languedoc,Sfax/Tunisia,Warm,Yes,1991,,,20-Feb,28-Feb,,8-Mar,,,,,,,,,,,,
Almond,Malaguena,Sfax/Tunisia,Warm,Yes,1991,,,12-Feb,21-Feb,,2-Mar,,,,,,,,,,,,
Almond,Ramlet R250,Sfax/Tunisia,Warm,Yes,1991,,,10-Feb,18-Feb,,27-Feb,,,,,,,,,,,,
Almond,Abiodh Ras Djebel,Sfax/Tunisia,Warm,Yes,1992,,,6-Feb,15-Feb,,24-Feb,,,,,,,,,,,,
Almond,Faggoussi,Sfax/Tunisia,Warm,Yes,1992,,,6-Feb,13-Feb,,20-Feb,,,,,,,,,,,,
Almond,Fakhfekh,Sfax/Tunisia,Warm,Yes,1992,,,20-Jan,1-Feb,,13-Feb,,,,,,,,,,,,
Almond,Tozeur 2,Sfax/Tunisia,Warm,Yes,1992,,,27-Jan,6-Feb,,17-Feb,,,,,,,,,,,,
Almond,Khoukhi,Sfax/Tunisia,Warm,Yes,1992,,,3-Feb,13-Feb,,24-Feb,,,,,,,,,,,,
Almond,Zahaf,Sfax/Tunisia,Warm,Yes,1992,,,19-Jan,31-Jan,,13-Feb,,,,,,,,,,,,
Almond,Ksontini,Sfax/Tunisia,Warm,Yes,1992,,,19-Jan,31-Jan,,13-Feb,,,,,,,,,,,,
Almond,Tozeur 4,Sfax/Tunisia,Warm,Yes,1992,,,3-Feb,10-Feb,,17-Feb,,,,,,,,,,,,
Almond,Tozeur 1,Sfax/Tunisia,Warm,Yes,1992,,,27-Jan,6-Feb,,17-Feb,,,,,,,,,,,,
Almond,Abiodh de Sfax,Sfax/Tunisia,Warm,Yes,1992,,,20-Jan,30-Jan,,10-Feb,,,,,,,,,,,,
Almond,Achak,Sfax/Tunisia,Warm,Yes,1992,,,21-Jan,31-Jan,,11-Feb,,,,,,,,,,,,
Almond,Tarragona,Sfax/Tunisia,Warm,Yes,1992,,,17-Feb,26-Feb,,6-Mar,,,,,,,,,,,,
Almond,Cristomorto,Sfax/Tunisia,Warm,Yes,1992,,,17-Feb,26-Feb,,6-Mar,,,,,,,,,,,,
Almond,Nonpareil,Sfax/Tunisia,Warm,Yes,1992,,,24-Feb,2-Mar,,10-Mar,,,,,,,,,,,,
Almond,Pizzuta,Sfax/Tunisia,Warm,Yes,1992,,,27-Jan,6-Feb,,17-Feb,,,,,,,,,,,,
Almond,Genco Taronto,Sfax/Tunisia,Warm,Yes,1992,,,17-Feb,26-Feb,,6-Mar,,,,,,,,,,,,
Almond,Fournat de Breznaud,Sfax/Tunisia,Warm,Yes,1992,,,6-Feb,15-Feb,,24-Feb,,,,,,,,,,,,
Almond,Soukaret,Sfax/Tunisia,Warm,Yes,1992,,,17-Feb,26-Feb,,6-Mar,,,,,,,,,,,,
Almond,Trell,Sfax/Tunisia,Warm,Yes,1992,,,17-Feb,26-Feb,,6-Mar,,,,,,,,,,,,
Almond,Bonifacio,Sfax/Tunisia,Warm,Yes,1992,,,13-Feb,24-Feb,,6-Mar,,,,,,,,,,,,
Almond,Mazzetto,Sfax/Tunisia,Warm,Yes,1992,,,17-Feb,26-Feb,,6-Mar,,,,,,,,,,,,
Almond,Ferraduel,Sfax/Tunisia,Warm,Yes,1992,,,17-Feb,26-Feb,,6-Mar,,,,,,,,,,,,
Almond,Ferragnes,Sfax/Tunisia,Warm,Yes,1992,,,17-Feb,26-Feb,,6-Mar,,,,,,,,,,,,
Almond,Ne Plus Ultra,Sfax/Tunisia,Warm,Yes,1992,,,6-Feb,11-Feb,,17-Feb,,,,,,,,,,,,
Almond,Avola,Sfax/Tunisia,Warm,Yes,1992,,,3-Feb,13-Feb,,24-Feb,,,,,,,,,,,,
Almond,Tuono Taronto,Sfax/Tunisia,Warm,Yes,1992,,,20-Jan,1-Feb,,13-Feb,,,,,,,,,,,,
Almond,Rachelle Taronto,Sfax/Tunisia,Warm,Yes,1992,,,27-Jan,6-Feb,,17-Feb,,,,,,,,,,,,
Almond,Dorée,Sfax/Tunisia,Warm,Yes,1992,,,17-Feb,26-Feb,,6-Mar,,,,,,,,,,,,
Almond,Bruantine,Sfax/Tunisia,Warm,Yes,1992,,,17-Feb,26-Feb,,6-Mar,,,,,,,,,,,,
Almond,Cavaliera,Sfax/Tunisia,Warm,Yes,1992,,,20-Jan,30-Jan,,10-Feb,,,,,,,,,,,,
Almond,Fasciuneddu,Sfax/Tunisia,Warm,Yes,1992,,,3-Feb,11-Feb,,19-Feb,,,,,,,,,,,,
Almond,Ramlet R249,Sfax/Tunisia,Warm,Yes,1992,,,27-Jan,6-Feb,,17-Feb,,,,,,,,,,,,
Almond,Montrone,Sfax/Tunisia,Warm,Yes,1992,,,17-Feb,26-Feb,,6-Mar,,,,,,,,,,,,
Almond,Languedoc,Sfax/Tunisia,Warm,Yes,1992,,,13-Feb,24-Feb,,6-Mar,,,,,,,,,,,,
Almond,Malaguena,Sfax/Tunisia,Warm,Yes,1992,,,6-Feb,14-Feb,,23-Feb,,,,,,,,,,,,
Almond,Ramlet R250,Sfax/Tunisia,Warm,Yes,1992,,,6-Feb,11-Feb,,17-Feb,,,,,,,,,,,,
Almond,Abiodh Ras Djebel,Sfax/Tunisia,Warm,Yes,1993,,,12-Feb,23-Feb,,7-Mar,,,,,,,,,,,,
Almond,Faggoussi,Sfax/Tunisia,Warm,Yes,1993,,,12-Feb,23-Feb,,7-Mar,,,,,,,,,,,,
Almond,Fakhfekh,Sfax/Tunisia,Warm,Yes,1993,,,25-Jan,4-Feb,,15-Feb,,,,,,,,,,,,
Almond,Khoukhi,Sfax/Tunisia,Warm,Yes,1993,,,8-Feb,20-Feb,,4-Mar,,,,,,,,,,,,
Almond,Zahaf,Sfax/Tunisia,Warm,Yes,1993,,,3-Feb,13-Feb,,22-Feb,,,,,,,,,,,,
Almond,Ksontini,Sfax/Tunisia,Warm,Yes,1993,,,29-Jan,9-Feb,,20-Feb,,,,,,,,,,,,
Almond,Garnghzel,Sfax/Tunisia,Warm,Yes,1993,,,8-Feb,20-Feb,,4-Mar,,,,,,,,,,,,
Almond,Abiodh de Sfax,Sfax/Tunisia,Warm,Yes,1993,,,27-Jan,6-Feb,,17-Feb,,,,,,,,,,,,
Almond,Achak,Sfax/Tunisia,Warm,Yes,1993,,,1-Feb,10-Feb,,20-Feb,,,,,,,,,,,,
Almond,Tarragona,Sfax/Tunisia,Warm,Yes,1993,,,25-Feb,6-Mar,,15-Mar,,,,,,,,,,,,
Almond,Cristomorto,Sfax/Tunisia,Warm,Yes,1993,,,25-Feb,6-Mar,,15-Mar,,,,,,,,,,,,
Almond,Nonpareil,Sfax/Tunisia,Warm,Yes,1993,,,6-Mar,14-Mar,,22-Mar,,,,,,,,,,,,
Almond,Pizzuta,Sfax/Tunisia,Warm,Yes,1993,,,17-Feb,27-Feb,,10-Mar,,,,,,,,,,,,
Almond,Genco Taronto,Sfax/Tunisia,Warm,Yes,1993,,,22-Feb,4-Mar,,15-Mar,,,,,,,,,,,,
Almond,Fournat de Breznaud,Sfax/Tunisia,Warm,Yes,1993,,,25-Feb,6-Mar,,15-Mar,,,,,,,,,,,,
Almond,Soukaret,Sfax/Tunisia,Warm,Yes,1993,,,28-Feb,8-Mar,,17-Mar,,,,,,,,,,,,
Almond,Trell,Sfax/Tunisia,Warm,Yes,1993,,,27-Feb,8-Mar,,18-Mar,,,,,,,,,,,,
Almond,Bonifacio,Sfax/Tunisia,Warm,Yes,1993,,,22-Feb,4-Mar,,15-Mar,,,,,,,,,,,,
Almond,Mazzetto,Sfax/Tunisia,Warm,Yes,1993,,,8-Mar,16-Mar,,24-Mar,,,,,,,,,,,,
Almond,Ferraduel,Sfax/Tunisia,Warm,Yes,1993,,,27-Feb,8-Mar,,18-Mar,,,,,,,,,,,,
Almond,Ferragnes,Sfax/Tunisia,Warm,Yes,1993,,,27-Feb,8-Mar,,18-Mar,,,,,,,,,,,,
Almond,Ne Plus Ultra,Sfax/Tunisia,Warm,Yes,1993,,,22-Feb,2-Mar,,10-Mar,,,,,,,,,,,,
Almond,Avola,Sfax/Tunisia,Warm,Yes,1993,,,22-Feb,2-Mar,,10-Mar,,,,,,,,,,,,
Almond,Tuono Taronto,Sfax/Tunisia,Warm,Yes,1993,,,6-Feb,15-Feb,,25-Feb,,,,,,,,,,,,
Almond,Rachelle Taronto,Sfax/Tunisia,Warm,Yes,1993,,,10-Feb,19-Feb,,28-Feb,,,,,,,,,,,,
Almond,Dorée,Sfax/Tunisia,Warm,Yes,1993,,,24-Feb,4-Mar,,13-Mar,,,,,,,,,,,,
Almond,Bruantine,Sfax/Tunisia,Warm,Yes,1993,,,22-Feb,2-Mar,,10-Mar,,,,,,,,,,,,
Almond,Cavaliera,Sfax/Tunisia,Warm,Yes,1993,,,4-Feb,14-Feb,,25-Feb,,,,,,,,,,,,
Almond,Fasciuneddu,Sfax/Tunisia,Warm,Yes,1993,,,14-Feb,23-Feb,,4-Mar,,,,,,,,,,,,
Almond,Ramlet R249,Sfax/Tunisia,Warm,Yes,1993,,,11-Feb,21-Feb,,4-Mar,,,,,,,,,,,,
Almond,Montrone,Sfax/Tunisia,Warm,Yes,1993,,,2-Mar,10-Mar,,18-Mar,,,,,,,,,,,,
Almond,Languedoc,Sfax/Tunisia,Warm,Yes,1993,,,22-Feb,4-Mar,,15-Mar,,,,,,,,,,,,
Almond,Malaguena,Sfax/Tunisia,Warm,Yes,1993,,,27-Feb,8-Mar,,18-Mar,,,,,,,,,,,,
Almond,Ramlet R250,Sfax/Tunisia,Warm,Yes,1993,,,11-Feb,21-Feb,,4-Mar,,,,,,,,,,,,
Almond,Abiodh Ras Djebel,Sfax/Tunisia,Warm,Yes,1995,,,13-Feb,20-Feb,,27-Feb,,,,,,,,,,,,
Almond,Faggoussi,Sfax/Tunisia,Warm,Yes,1995,,,13-Feb,23-Feb,,6-Mar,,,,,,,,,,,,
Almond,Fakhfekh,Sfax/Tunisia,Warm,Yes,1995,,,28-Jan,8-Feb,,20-Feb,,,,,,,,,,,,
Almond,Tozeur 2,Sfax/Tunisia,Warm,Yes,1995,,,6-Feb,15-Feb,,25-Feb,,,,,,,,,,,,
Almond,Khoukhi,Sfax/Tunisia,Warm,Yes,1995,,,6-Feb,14-Feb,,22-Feb,,,,,,,,,,,,
Almond,Zahaf,Sfax/Tunisia,Warm,Yes,1995,,,6-Feb,13-Feb,,20-Feb,,,,,,,,,,,,
Almond,Ksontini,Sfax/Tunisia,Warm,Yes,1995,,,6-Feb,13-Feb,,20-Feb,,,,,,,,,,,,
Almond,Garnghzel,Sfax/Tunisia,Warm,Yes,1995,,,6-Feb,15-Feb,,25-Feb,,,,,,,,,,,,
Almond,Tozeur 1,Sfax/Tunisia,Warm,Yes,1995,,,6-Feb,15-Feb,,25-Feb,,,,,,,,,,,,
Almond,Abiodh de Sfax,Sfax/Tunisia,Warm,Yes,1995,,,6-Feb,13-Feb,,20-Feb,,,,,,,,,,,,
Almond,Achak,Sfax/Tunisia,Warm,Yes,1995,,,6-Feb,15-Feb,,24-Feb,,,,,,,,,,,,
Almond,Tarragona,Sfax/Tunisia,Warm,Yes,1995,,,13-Feb,23-Feb,,6-Mar,,,,,,,,,,,,
Almond,Cristomorto,Sfax/Tunisia,Warm,Yes,1995,,,20-Feb,1-Mar,,10-Mar,,,,,,,,,,,,
Almond,Nonpareil,Sfax/Tunisia,Warm,Yes,1995,,,13-Feb,23-Feb,,6-Mar,,,,,,,,,,,,
Almond,Pizzuta,Sfax/Tunisia,Warm,Yes,1995,,,10-Feb,22-Feb,,6-Mar,,,,,,,,,,,,
Almond,Genco Taronto,Sfax/Tunisia,Warm,Yes,1995,,,13-Feb,23-Feb,,6-Mar,,,,,,,,,,,,
Almond,Fournat de Breznaud,Sfax/Tunisia,Warm,Yes,1995,,,20-Feb,27-Feb,,6-Mar,,,,,,,,,,,,
Almond,Soukaret,Sfax/Tunisia,Warm,Yes,1995,,,20-Feb,1-Mar,,10-Mar,,,,,,,,,,,,
Almond,Trell,Sfax/Tunisia,Warm,Yes,1995,,,20-Feb,1-Mar,,10-Mar,,,,,,,,,,,,
Almond,Bonifacio,Sfax/Tunisia,Warm,Yes,1995,,,20-Feb,1-Mar,,10-Mar,,,,,,,,,,,,
Almond,Mazzetto,Sfax/Tunisia,Warm,Yes,1995,,,20-Feb,1-Mar,,10-Mar,,,,,,,,,,,,
Almond,Ferraduel,Sfax/Tunisia,Warm,Yes,1995,,,25-Feb,4-Mar,,11-Mar,,,,,,,,,,,,
Almond,Ferragnes,Sfax/Tunisia,Warm,Yes,1995,,,25-Feb,4-Mar,,11-Mar,,,,,,,,,,,,
Almond,Ne Plus Ultra,Sfax/Tunisia,Warm,Yes,1995,,,13-Feb,23-Feb,,6-Mar,,,,,,,,,,,,
Almond,Avola,Sfax/Tunisia,Warm,Yes,1995,,,13-Feb,23-Feb,,6-Mar,,,,,,,,,,,,
Almond,Tuono Taronto,Sfax/Tunisia,Warm,Yes,1995,,,13-Feb,23-Feb,,6-Mar,,,,,,,,,,,,
Almond,Rachelle Taronto,Sfax/Tunisia,Warm,Yes,1995,,,6-Feb,13-Feb,,20-Feb,,,,,,,,,,,,
Almond,Dorée,Sfax/Tunisia,Warm,Yes,1995,,,20-Feb,1-Mar,,10-Mar,,,,,,,,,,,,
Almond,Bruantine,Sfax/Tunisia,Warm,Yes,1995,,,13-Feb,23-Feb,,6-Mar,,,,,,,,,,,,
Almond,Cavaliera,Sfax/Tunisia,Warm,Yes,1995,,,6-Feb,15-Feb,,25-Feb,,,,,,,,,,,,
Almond,Fasciuneddu,Sfax/Tunisia,Warm,Yes,1995,,,13-Feb,23-Feb,,6-Mar,,,,,,,,,,,,
Almond,Ramlet R249,Sfax/Tunisia,Warm,Yes,1995,,,10-Feb,22-Feb,,6-Mar,,,,,,,,,,,,
Almond,Montrone,Sfax/Tunisia,Warm,Yes,1995,,,20-Feb,1-Mar,,10-Mar,,,,,,,,,,,,
Almond,Languedoc,Sfax/Tunisia,Warm,Yes,1995,,,25-Feb,7-Mar,,17-Mar,,,,,,,,,,,,
Almond,Malaguena,Sfax/Tunisia,Warm,Yes,1995,,,13-Feb,23-Feb,,6-Mar,,,,,,,,,,,,
Almond,Ramlet R250,Sfax/Tunisia,Warm,Yes,1995,,,10-Feb,22-Feb,,6-Mar,,,,,,,,,,,,
Almond,Abiodh Ras Djebel,Sfax/Tunisia,Warm,Yes,1996,,,11-Feb,18-Feb,,26-Feb,,,,,,,,,,,,
Almond,Faggoussi,Sfax/Tunisia,Warm,Yes,1996,,,10-Feb,21-Feb,,4-Mar,,,,,,,,,,,,
Almond,Fakhfekh,Sfax/Tunisia,Warm,Yes,1996,,,15-Jan,25-Jan,,5-Feb,,,,,,,,,,,,
Almond,Tozeur 2,Sfax/Tunisia,Warm,Yes,1996,,,15-Jan,25-Jan,,5-Feb,,,,,,,,,,,,
Almond,Khoukhi,Sfax/Tunisia,Warm,Yes,1996,,,30-Jan,9-Feb,,20-Feb,,,,,,,,,,,,
Almond,Zahaf,Sfax/Tunisia,Warm,Yes,1996,,,20-Jan,30-Jan,,10-Feb,,,,,,,,,,,,
Almond,Ksontini,Sfax/Tunisia,Warm,Yes,1996,,,18-Jan,28-Jan,,8-Feb,,,,,,,,,,,,
Almond,Garnghzel,Sfax/Tunisia,Warm,Yes,1996,,,15-Jan,25-Jan,,5-Feb,,,,,,,,,,,,
Almond,Tozeur 4,Sfax/Tunisia,Warm,Yes,1996,,,15-Jan,25-Jan,,5-Feb,,,,,,,,,,,,
Almond,Tozeur 1,Sfax/Tunisia,Warm,Yes,1996,,,17-Jan,29-Jan,,10-Feb,,,,,,,,,,,,
Almond,Abiodh de Sfax,Sfax/Tunisia,Warm,Yes,1996,,,20-Jan,30-Jan,,10-Feb,,,,,,,,,,,,
Almond,Achak,Sfax/Tunisia,Warm,Yes,1996,,,18-Jan,28-Jan,,8-Feb,,,,,,,,,,,,
Almond,Tarragona,Sfax/Tunisia,Warm,Yes,1996,,,10-Feb,20-Feb,,2-Mar,,,,,,,,,,,,
Almond,Cristomorto,Sfax/Tunisia,Warm,Yes,1996,,,10-Feb,18-Feb,,26-Feb,,,,,,,,,,,,
Almond,Nonpareil,Sfax/Tunisia,Warm,Yes,1996,,,10-Feb,22-Feb,,6-Mar,,,,,,,,,,,,
Almond,Pizzuta,Sfax/Tunisia,Warm,Yes,1996,,,25-Jan,2-Feb,,10-Feb,,,,,,,,,,,,
Almond,Genco Taronto,Sfax/Tunisia,Warm,Yes,1996,,,26-Feb,9-Mar,,21-Mar,,,,,,,,,,,,
Almond,Fournat de Breznaud,Sfax/Tunisia,Warm,Yes,1996,,,10-Feb,18-Feb,,26-Feb,,,,,,,,,,,,
Almond,Soukaret,Sfax/Tunisia,Warm,Yes,1996,,,10-Feb,20-Feb,,2-Mar,,,,,,,,,,,,
Almond,Trell,Sfax/Tunisia,Warm,Yes,1996,,,10-Feb,22-Feb,,6-Mar,,,,,,,,,,,,
