"DATE","YEARMODA","Year","Month","Day","Tmin","Tmax","Tmin_source","Tmax_source","no_Tmin","no_Tmax"
2005-02-05,200525,2005,2,5,-1.2,4.8,NA,NA,FALSE,FALSE
2005-02-06,200526,2005,2,6,-2.7,5.8,NA,NA,FALSE,FALSE
2005-02-07,200527,2005,2,7,-4,3,NA,NA,FALSE,FALSE
2005-02-08,200528,2005,2,8,-6.5,4.5,NA,NA,FALSE,FALSE
2005-02-09,200529,2005,2,9,0,14,NA,NA,FALSE,FALSE
2005-03-01,200531,2005,3,1,-11,-1.5,NA,NA,FALSE,FALSE
2005-03-02,200532,2005,3,2,-4.2,3.8,NA,NA,FALSE,FALSE
2005-03-03,200533,2005,3,3,-3.5,3.3,NA,NA,FALSE,FALSE
2005-03-04,200534,2005,3,4,-3.2,2.3,NA,NA,FALSE,FALSE
2005-03-05,200535,2005,3,5,-3,1.5,NA,NA,FALSE,FALSE
2005-03-06,200536,2005,3,6,-8.5,1.3,NA,NA,FALSE,FALSE
2005-03-07,200537,2005,3,7,-1.5,4,NA,NA,FALSE,FALSE
2005-03-08,200538,2005,3,8,1.5,4.8,NA,NA,FALSE,FALSE
2005-03-09,200539,2005,3,9,1.8,5.8,NA,NA,FALSE,FALSE
2005-04-01,200541,2005,4,1,1.5,16.8,NA,NA,FALSE,FALSE
2005-04-02,200542,2005,4,2,-0.5,18.5,NA,NA,FALSE,FALSE
2005-04-03,200543,2005,4,3,6.3,23.3,NA,NA,FALSE,FALSE
2005-04-04,200544,2005,4,4,6.3,21.8,NA,NA,FALSE,FALSE
2005-04-05,200545,2005,4,5,3.3,15,NA,NA,FALSE,FALSE
2005-04-06,200546,2005,4,6,2,15,NA,NA,FALSE,FALSE
2005-04-07,200547,2005,4,7,6.5,14,NA,NA,FALSE,FALSE
2005-04-08,200548,2005,4,8,3.8,10.5,NA,NA,FALSE,FALSE
2005-04-09,200549,2005,4,9,1,9.5,NA,NA,FALSE,FALSE
2005-05-01,200551,2005,5,1,9,32,NA,NA,FALSE,FALSE
2005-05-02,200552,2005,5,2,14.8,28,NA,NA,FALSE,FALSE
2005-05-03,200553,2005,5,3,10.8,22.3,NA,NA,FALSE,FALSE
2005-05-04,200554,2005,5,4,9.8,16.3,NA,NA,FALSE,FALSE
2005-05-05,200555,2005,5,5,6.8,16.5,NA,NA,FALSE,FALSE
2005-05-06,200556,2005,5,6,6,15.3,NA,NA,FALSE,FALSE
2005-05-07,200557,2005,5,7,4.8,14,NA,NA,FALSE,FALSE
2005-05-08,200558,2005,5,8,3,13.3,NA,NA,FALSE,FALSE
2005-05-09,200559,2005,5,9,2.5,14,NA,NA,FALSE,FALSE
2005-06-01,200561,2005,6,1,5,23,NA,NA,FALSE,FALSE
2005-06-02,200562,2005,6,2,8,25.5,NA,NA,FALSE,FALSE
2005-06-03,200563,2005,6,3,11.5,29.3,NA,NA,FALSE,FALSE
2005-06-04,200564,2005,6,4,10,20.3,NA,NA,FALSE,FALSE
2005-06-05,200565,2005,6,5,9.5,19.3,NA,NA,FALSE,FALSE
2005-06-06,200566,2005,6,6,8.8,17.3,NA,NA,FALSE,FALSE
2005-06-07,200567,2005,6,7,6.5,18.5,NA,NA,FALSE,FALSE
2005-06-08,200568,2005,6,8,3.3,20,NA,NA,FALSE,FALSE
2005-06-09,200569,2005,6,9,1.5,23.5,NA,NA,FALSE,FALSE
2005-07-01,200571,2005,7,1,13,24.5,NA,NA,FALSE,FALSE
2005-07-02,200572,2005,7,2,11,22.3,NA,NA,FALSE,FALSE
2005-07-03,200573,2005,7,3,16,29,NA,NA,FALSE,FALSE
2005-07-04,200574,2005,7,4,11.3,26.3,NA,NA,FALSE,FALSE
2005-07-05,200575,2005,7,5,7.8,24.8,NA,NA,FALSE,FALSE
2005-07-06,200576,2005,7,6,9.5,24.8,NA,NA,FALSE,FALSE
2005-07-07,200577,2005,7,7,10.5,21,NA,NA,FALSE,FALSE
2005-07-08,200578,2005,7,8,11,21.3,NA,NA,FALSE,FALSE
2005-07-09,200579,2005,7,9,6.5,28,NA,NA,FALSE,FALSE
2005-08-01,200581,2005,8,1,13,24.3,NA,NA,FALSE,FALSE
2005-08-02,200582,2005,8,2,9.5,25.3,NA,NA,FALSE,FALSE
2005-08-03,200583,2005,8,3,6.5,26.8,NA,NA,FALSE,FALSE
2005-08-04,200584,2005,8,4,8.8,23.3,NA,NA,FALSE,FALSE
2005-08-05,200585,2005,8,5,8.5,21.3,NA,NA,FALSE,FALSE
2005-08-06,200586,2005,8,6,10,22,NA,NA,FALSE,FALSE
2005-08-07,200587,2005,8,7,9,19.8,NA,NA,FALSE,FALSE
2005-08-08,200588,2005,8,8,10.5,19,NA,NA,FALSE,FALSE
2005-08-09,200589,2005,8,9,11,21.8,NA,NA,FALSE,FALSE
2005-09-01,200591,2005,9,1,15.8,28.3,NA,NA,FALSE,FALSE
2005-09-02,200592,2005,9,2,13.3,28,NA,NA,FALSE,FALSE
2005-09-03,200593,2005,9,3,11.3,27,NA,NA,FALSE,FALSE
2005-09-04,200594,2005,9,4,10,26,NA,NA,FALSE,FALSE
2005-09-05,200595,2005,9,5,10.5,16.5,NA,NA,FALSE,FALSE
2005-09-06,200596,2005,9,6,14.3,14.3,NA,NA,FALSE,FALSE
2005-09-07,200597,2005,9,7,12,29.5,NA,NA,FALSE,FALSE
2005-09-08,200598,2005,9,8,13.3,31.3,NA,NA,FALSE,FALSE
2005-09-09,200599,2005,9,9,14,29.3,NA,NA,FALSE,FALSE
2006-01-01,200611,2006,1,1,-1.7,8.5,NA,NA,FALSE,FALSE
2006-01-02,200612,2006,1,2,-1.7,3,NA,NA,FALSE,FALSE
2006-01-03,200613,2006,1,3,-1,3.3,NA,NA,FALSE,FALSE
2006-01-04,200614,2006,1,4,-1.9,4.5,NA,NA,FALSE,FALSE
2006-01-05,200615,2006,1,5,-1.5,1.3,NA,NA,FALSE,FALSE
2006-01-06,200616,2006,1,6,-4.7,1,NA,NA,FALSE,FALSE
2006-01-07,200617,2006,1,7,-1.2,3,NA,NA,FALSE,FALSE
2006-01-08,200618,2006,1,8,-1.2,5,NA,NA,FALSE,FALSE
2006-01-09,200619,2006,1,9,-3,2.3,NA,NA,FALSE,FALSE
2006-02-01,200621,2006,2,1,-10,6.5,NA,NA,FALSE,FALSE
2006-02-02,200622,2006,2,2,-11,-3.7,NA,NA,FALSE,FALSE
2006-02-03,200623,2006,2,3,-6,-2.2,NA,NA,FALSE,FALSE
2006-02-04,200624,2006,2,4,-2.2,0.5,NA,NA,FALSE,FALSE
2006-02-05,200625,2006,2,5,-3.2,2,NA,NA,FALSE,FALSE
2006-02-06,200626,2006,2,6,0,3.8,NA,NA,FALSE,FALSE
2006-02-07,200627,2006,2,7,1.5,5.8,NA,NA,FALSE,FALSE
2006-02-08,200628,2006,2,8,0.5,5.8,NA,NA,FALSE,FALSE
2006-02-09,200629,2006,2,9,0.3,3.3,NA,NA,FALSE,FALSE
2006-03-01,200631,2006,3,1,-2.7,3.5,NA,NA,FALSE,FALSE
2006-03-02,200632,2006,3,2,-3.5,4,NA,NA,FALSE,FALSE
2006-03-03,200633,2006,3,3,-3,0.8,NA,NA,FALSE,FALSE
2006-03-04,200634,2006,3,4,-6.5,2.3,NA,NA,FALSE,FALSE
2006-03-05,200635,2006,3,5,-5.5,4,NA,NA,FALSE,FALSE
2006-03-06,200636,2006,3,6,-0.5,4.5,NA,NA,FALSE,FALSE
2006-03-07,200637,2006,3,7,-1.7,7.8,NA,NA,FALSE,FALSE
2006-03-08,200638,2006,3,8,-1,7.8,NA,NA,FALSE,FALSE
2006-03-09,200639,2006,3,9,6,10.8,NA,NA,FALSE,FALSE
2006-04-01,200641,2006,4,1,6.3,16.3,NA,NA,FALSE,FALSE
2006-04-02,200642,2006,4,2,5.8,14.3,NA,NA,FALSE,FALSE
2006-04-03,200643,2006,4,3,4.5,11.8,NA,NA,FALSE,FALSE
2006-04-04,200644,2006,4,4,2,10.5,NA,NA,FALSE,FALSE
2006-04-05,200645,2006,4,5,-1,9.5,NA,NA,FALSE,FALSE
2006-04-06,200646,2006,4,6,-2.2,13.5,NA,NA,FALSE,FALSE
2006-04-07,200647,2006,4,7,-1,13.8,NA,NA,FALSE,FALSE
2006-04-08,200648,2006,4,8,4.3,14.5,NA,NA,FALSE,FALSE
2006-04-09,200649,2006,4,9,2.8,12,NA,NA,FALSE,FALSE
2006-05-01,200651,2006,5,1,0.3,12.5,NA,NA,FALSE,FALSE
2006-05-02,200652,2006,5,2,7.8,23,NA,NA,FALSE,FALSE
2006-05-03,200653,2006,5,3,9,25.5,NA,NA,FALSE,FALSE
2006-05-04,200654,2006,5,4,9,25.3,NA,NA,FALSE,FALSE
2006-05-05,200655,2006,5,5,10.8,25.5,NA,NA,FALSE,FALSE
2006-05-06,200656,2006,5,6,6.3,24.3,NA,NA,FALSE,FALSE
2006-05-07,200657,2006,5,7,7,24,NA,NA,FALSE,FALSE
2006-05-08,200658,2006,5,8,6.5,23.8,NA,NA,FALSE,FALSE
2006-05-09,200659,2006,5,9,6,26.5,NA,NA,FALSE,FALSE
2006-06-01,200661,2006,6,1,6.5,13,NA,NA,FALSE,FALSE
2006-06-02,200662,2006,6,2,7.3,18,NA,NA,FALSE,FALSE
2006-06-03,200663,2006,6,3,4.3,19.3,NA,NA,FALSE,FALSE
2006-06-04,200664,2006,6,4,7.3,18,NA,NA,FALSE,FALSE
2006-06-05,200665,2006,6,5,7.5,19.8,NA,NA,FALSE,FALSE
2006-06-06,200666,2006,6,6,3,22.3,NA,NA,FALSE,FALSE
2006-06-07,200667,2006,6,7,4,26,NA,NA,FALSE,FALSE
2006-06-08,200668,2006,6,8,5.5,27.8,NA,NA,FALSE,FALSE
2006-06-09,200669,2006,6,9,7.3,28.3,NA,NA,FALSE,FALSE
2006-07-01,200671,2006,7,1,11.8,30.3,NA,NA,FALSE,FALSE
2006-07-02,200672,2006,7,2,11.8,29,NA,NA,FALSE,FALSE
2006-07-03,200673,2006,7,3,10.3,29.3,NA,NA,FALSE,FALSE
2006-07-04,200674,2006,7,4,12,32.5,NA,NA,FALSE,FALSE
2006-07-05,200675,2006,7,5,17.3,34.8,NA,NA,FALSE,FALSE
2006-07-06,200676,2006,7,6,16.8,29.5,NA,NA,FALSE,FALSE
2006-07-07,200677,2006,7,7,16,27,NA,NA,FALSE,FALSE
2006-07-08,200678,2006,7,8,13.5,27.3,NA,NA,FALSE,FALSE
2006-07-09,200679,2006,7,9,13,28.8,NA,NA,FALSE,FALSE
2006-08-01,200681,2006,8,1,13.8,25.8,NA,NA,FALSE,FALSE
2006-08-02,200682,2006,8,2,12,22.3,NA,NA,FALSE,FALSE
2006-08-03,200683,2006,8,3,10.5,22.8,NA,NA,FALSE,FALSE
2006-08-04,200684,2006,8,4,9.5,23.8,NA,NA,FALSE,FALSE
2006-08-05,200685,2006,8,5,13,25.8,NA,NA,FALSE,FALSE
2006-08-06,200686,2006,8,6,16.3,25.5,NA,NA,FALSE,FALSE
2006-08-07,200687,2006,8,7,13.5,26.3,NA,NA,FALSE,FALSE
2006-08-08,200688,2006,8,8,14.8,23,NA,NA,FALSE,FALSE
2006-08-09,200689,2006,8,9,11.5,24,NA,NA,FALSE,FALSE
2006-09-01,200691,2006,9,1,15.3,28.3,NA,NA,FALSE,FALSE
2006-09-02,200692,2006,9,2,15,26.5,NA,NA,FALSE,FALSE
2006-09-03,200693,2006,9,3,17.5,26,NA,NA,FALSE,FALSE
2006-09-04,200694,2006,9,4,14.5,24.8,NA,NA,FALSE,FALSE
2006-09-05,200695,2006,9,5,10.5,25.8,NA,NA,FALSE,FALSE
2006-09-06,200696,2006,9,6,12.3,31.3,NA,NA,FALSE,FALSE
2006-09-07,200697,2006,9,7,10.3,25.5,NA,NA,FALSE,FALSE
2006-09-08,200698,2006,9,8,7.3,22.3,NA,NA,FALSE,FALSE
2006-09-09,200699,2006,9,9,11.5,24.9,NA,NA,FALSE,FALSE
2007-01-01,200711,2007,1,1,3.5,8,NA,NA,FALSE,FALSE
2007-01-02,200712,2007,1,2,3.6,6,NA,NA,FALSE,FALSE
2007-01-03,200713,2007,1,3,4.2,7.3,NA,NA,FALSE,FALSE
2007-01-04,200714,2007,1,4,6.5,9.3,NA,NA,FALSE,FALSE
2007-01-05,200715,2007,1,5,6.5,9.8,NA,NA,FALSE,FALSE
2007-01-06,200716,2007,1,6,9.3,12.4,NA,NA,FALSE,FALSE
2007-01-07,200717,2007,1,7,5.7,10.5,NA,NA,FALSE,FALSE
2007-01-08,200718,2007,1,8,6.5,11.5,NA,NA,FALSE,FALSE
2007-01-09,200719,2007,1,9,10.1,15.2,NA,NA,FALSE,FALSE
2007-02-01,200721,2007,2,1,5.3,8.5,NA,NA,FALSE,FALSE
2007-02-02,200722,2007,2,2,5.2,8.4,NA,NA,FALSE,FALSE
2007-02-03,200723,2007,2,3,3.8,6.7,NA,NA,FALSE,FALSE
2007-02-04,200724,2007,2,4,0.5,7.5,NA,NA,FALSE,FALSE
2007-02-05,200725,2007,2,5,-0.1,4.8,NA,NA,FALSE,FALSE
2007-02-06,200726,2007,2,6,0,5.3,NA,NA,FALSE,FALSE
2007-02-07,200727,2007,2,7,-1.5,0.5,NA,NA,FALSE,FALSE
2007-02-08,200728,2007,2,8,-2.6,6.5,NA,NA,FALSE,FALSE
2007-02-09,200729,2007,2,9,1.2,6,NA,NA,FALSE,FALSE
2007-03-01,200731,2007,3,1,6.6,11.3,NA,NA,FALSE,FALSE
2007-03-02,200732,2007,3,2,1.6,9,NA,NA,FALSE,FALSE
2007-03-03,200733,2007,3,3,4,9.6,NA,NA,FALSE,FALSE
2007-03-04,200734,2007,3,4,1.7,13,NA,NA,FALSE,FALSE
2007-03-05,200735,2007,3,5,5,12.4,NA,NA,FALSE,FALSE
2007-03-06,200736,2007,3,6,6.8,13.8,NA,NA,FALSE,FALSE
2007-03-07,200737,2007,3,7,4.6,12,NA,NA,FALSE,FALSE
2007-03-08,200738,2007,3,8,3.1,11.6,NA,NA,FALSE,FALSE
2007-03-09,200739,2007,3,9,2.7,10.1,NA,NA,FALSE,FALSE
2007-04-01,200741,2007,4,1,3,17,NA,NA,FALSE,FALSE
2007-04-02,200742,2007,4,2,1.7,18.1,NA,NA,FALSE,FALSE
2007-04-03,200743,2007,4,3,3.8,8,NA,NA,FALSE,FALSE
2007-04-04,200744,2007,4,4,1.6,12,NA,NA,FALSE,FALSE
2007-04-05,200745,2007,4,5,-1.9,13.3,NA,NA,FALSE,FALSE
2007-04-06,200746,2007,4,6,1.3,17.2,NA,NA,FALSE,FALSE
2007-04-07,200747,2007,4,7,0.7,9.7,NA,NA,FALSE,FALSE
2007-04-08,200748,2007,4,8,-1.4,15.3,NA,NA,FALSE,FALSE
2007-04-09,200749,2007,4,9,1.6,16.9,NA,NA,FALSE,FALSE
2007-05-01,200751,2007,5,1,2.8,20.2,NA,NA,FALSE,FALSE
2007-05-02,200752,2007,5,2,1.4,19.9,NA,NA,FALSE,FALSE
2007-05-03,200753,2007,5,3,2.1,20.7,NA,NA,FALSE,FALSE
2007-05-04,200754,2007,5,4,5.1,22.7,NA,NA,FALSE,FALSE
2007-05-05,200755,2007,5,5,10.5,21.7,NA,NA,FALSE,FALSE
2007-05-06,200756,2007,5,6,8.5,20.2,NA,NA,FALSE,FALSE
2007-05-07,200757,2007,5,7,12.2,17.5,NA,NA,FALSE,FALSE
2007-05-08,200758,2007,5,8,11.2,17.4,NA,NA,FALSE,FALSE
2007-05-09,200759,2007,5,9,10.3,13.2,NA,NA,FALSE,FALSE
2007-06-01,200761,2007,6,1,8.5,17.3,NA,NA,FALSE,FALSE
2007-06-02,200762,2007,6,2,10.2,22.6,NA,NA,FALSE,FALSE
2007-06-03,200763,2007,6,3,12.5,21.1,NA,NA,FALSE,FALSE
2007-06-04,200764,2007,6,4,14.2,22.3,NA,NA,FALSE,FALSE
2007-06-05,200765,2007,6,5,11.3,24.3,NA,NA,FALSE,FALSE
2007-06-06,200766,2007,6,6,10.8,25.5,NA,NA,FALSE,FALSE
2007-06-07,200767,2007,6,7,14.7,28.4,NA,NA,FALSE,FALSE
2007-06-08,200768,2007,6,8,15,29.9,NA,NA,FALSE,FALSE
2007-06-09,200769,2007,6,9,14.4,22.1,NA,NA,FALSE,FALSE
2007-07-01,200771,2007,7,1,15,25.3,NA,NA,FALSE,FALSE
2007-07-02,200772,2007,7,2,13.6,21.9,NA,NA,FALSE,FALSE
2007-07-03,200773,2007,7,3,12.8,17.4,NA,NA,FALSE,FALSE
2007-07-04,200774,2007,7,4,11.6,18.4,NA,NA,FALSE,FALSE
2007-07-05,200775,2007,7,5,11.3,17.7,NA,NA,FALSE,FALSE
2007-07-06,200776,2007,7,6,11.2,19.4,NA,NA,FALSE,FALSE
2007-07-07,200777,2007,7,7,12.1,21.9,NA,NA,FALSE,FALSE
2007-07-08,200778,2007,7,8,8.5,23.6,NA,NA,FALSE,FALSE
2007-07-09,200779,2007,7,9,12.2,20.2,NA,NA,FALSE,FALSE
2007-08-01,200781,2007,8,1,6.3,22.9,NA,NA,FALSE,FALSE
2007-08-02,200782,2007,8,2,10.9,21.2,NA,NA,FALSE,FALSE
2007-08-03,200783,2007,8,3,10.5,21.2,NA,NA,FALSE,FALSE
2007-08-04,200784,2007,8,4,9.8,26.7,NA,NA,FALSE,FALSE
2007-08-05,200785,2007,8,5,12.4,29.2,NA,NA,FALSE,FALSE
2007-08-06,200786,2007,8,6,16.1,31.5,NA,NA,FALSE,FALSE
2007-08-07,200787,2007,8,7,15.2,17.4,NA,NA,FALSE,FALSE
2007-08-08,200788,2007,8,8,12.7,16.6,NA,NA,FALSE,FALSE
2007-08-09,200789,2007,8,9,11.9,16.3,NA,NA,FALSE,FALSE
2007-09-01,200791,2007,9,1,12.9,19.2,NA,NA,FALSE,FALSE
2007-09-02,200792,2007,9,2,11.9,19.9,NA,NA,FALSE,FALSE
2007-09-03,200793,2007,9,3,10.9,17.5,NA,NA,FALSE,FALSE
2007-09-04,200794,2007,9,4,8.8,15.1,NA,NA,FALSE,FALSE
2007-09-05,200795,2007,9,5,6.4,14.7,NA,NA,FALSE,FALSE
2007-09-06,200796,2007,9,6,11,19.4,NA,NA,FALSE,FALSE
2007-09-07,200797,2007,9,7,12.8,16.6,NA,NA,FALSE,FALSE
2007-09-08,200798,2007,9,8,9.7,17.5,NA,NA,FALSE,FALSE
2007-09-09,200799,2007,9,9,10.1,15.6,NA,NA,FALSE,FALSE
2008-01-01,200811,2008,1,1,-0.87,1.68,NA,NA,FALSE,FALSE
2008-01-02,200812,2008,1,2,-4.7,-0.3,NA,NA,FALSE,FALSE
2008-01-03,200813,2008,1,3,-2.07,1.24,NA,NA,FALSE,FALSE
2008-01-04,200814,2008,1,4,-0.1,1.89,NA,NA,FALSE,FALSE
2008-01-05,200815,2008,1,5,1.52,9.29,NA,NA,FALSE,FALSE
2008-01-06,200816,2008,1,6,1.54,7.37,NA,NA,FALSE,FALSE
2008-01-07,200817,2008,1,7,2.63,9.37,NA,NA,FALSE,FALSE
2008-01-08,200818,2008,1,8,1.67,7.78,NA,NA,FALSE,FALSE
2008-01-09,200819,2008,1,9,1.59,7.69,NA,NA,FALSE,FALSE
2008-02-01,200821,2008,2,1,2.3,6.36,NA,NA,FALSE,FALSE
2008-02-02,200822,2008,2,2,0.02,4.06,NA,NA,FALSE,FALSE
2008-02-03,200823,2008,2,3,-2.18,5.55,NA,NA,FALSE,FALSE
2008-02-04,200824,2008,2,4,2.2,9.17,NA,NA,FALSE,FALSE
2008-02-05,200825,2008,2,5,2.45,9.97,NA,NA,FALSE,FALSE
2008-02-06,200826,2008,2,6,4.28,10.41,NA,NA,FALSE,FALSE
2008-02-07,200827,2008,2,7,0.48,9.78,NA,NA,FALSE,FALSE
2008-02-08,200828,2008,2,8,-0.4,9.9,NA,NA,FALSE,FALSE
2008-02-09,200829,2008,2,9,0.99,11.41,NA,NA,FALSE,FALSE
2008-03-01,200831,2008,3,1,5.83,11.38,NA,NA,FALSE,FALSE
2008-03-02,200832,2008,3,2,7.01,14.03,NA,NA,FALSE,FALSE
2008-03-03,200833,2008,3,3,1.69,8.66,NA,NA,FALSE,FALSE
2008-03-04,200834,2008,3,4,-0.88,4.03,NA,NA,FALSE,FALSE
2008-03-05,200835,2008,3,5,-2.23,4.39,NA,NA,FALSE,FALSE
2008-03-06,200836,2008,3,6,-1.47,7.25,NA,NA,FALSE,FALSE
2008-03-07,200837,2008,3,7,3.89,9.92,NA,NA,FALSE,FALSE
2008-03-08,200838,2008,3,8,0.19,10.91,NA,NA,FALSE,FALSE
2008-03-09,200839,2008,3,9,4.02,9.35,NA,NA,FALSE,FALSE
2008-04-01,200841,2008,4,1,2.58,15.08,NA,NA,FALSE,FALSE
2008-04-02,200842,2008,4,2,6.1,10.24,NA,NA,FALSE,FALSE
2008-04-03,200843,2008,4,3,4.52,7.86,NA,NA,FALSE,FALSE
2008-04-04,200844,2008,4,4,4.08,9.84,NA,NA,FALSE,FALSE
2008-04-05,200845,2008,4,5,3.2,9.87,NA,NA,FALSE,FALSE
2008-04-06,200846,2008,4,6,0.17,7.14,NA,NA,FALSE,FALSE
2008-04-07,200847,2008,4,7,1.14,8.43,NA,NA,FALSE,FALSE
2008-04-08,200848,2008,4,8,-1.87,7.17,NA,NA,FALSE,FALSE
2008-04-09,200849,2008,4,9,2.12,8.16,NA,NA,FALSE,FALSE
2008-05-01,200851,2008,5,1,6.48,15.46,NA,NA,FALSE,FALSE
2008-05-02,200852,2008,5,2,5.56,15.32,NA,NA,FALSE,FALSE
2008-05-03,200853,2008,5,3,3.18,19.09,NA,NA,FALSE,FALSE
2008-05-04,200854,2008,5,4,5.95,20.28,NA,NA,FALSE,FALSE
2008-05-05,200855,2008,5,5,3.59,20.61,NA,NA,FALSE,FALSE
2008-05-06,200856,2008,5,6,5.57,22.98,NA,NA,FALSE,FALSE
2008-05-07,200857,2008,5,7,7.33,22.3,NA,NA,FALSE,FALSE
2008-05-08,200858,2008,5,8,6.54,23.16,NA,NA,FALSE,FALSE
2008-05-09,200859,2008,5,9,6.25,24.62,NA,NA,FALSE,FALSE
2008-06-01,200861,2008,6,1,13.27,25.07,NA,NA,FALSE,FALSE
2008-06-02,200862,2008,6,2,14.34,29.03,NA,NA,FALSE,FALSE
2008-06-03,200863,2008,6,3,15.26,23.45,NA,NA,FALSE,FALSE
2008-06-04,200864,2008,6,4,12.17,20.9,NA,NA,FALSE,FALSE
2008-06-05,200865,2008,6,5,15.62,20.91,NA,NA,FALSE,FALSE
2008-06-06,200866,2008,6,6,14.42,23.59,NA,NA,FALSE,FALSE
2008-06-07,200867,2008,6,7,13.09,17.38,NA,NA,FALSE,FALSE
2008-06-08,200868,2008,6,8,12.81,22.6,NA,NA,FALSE,FALSE
2008-06-09,200869,2008,6,9,11.01,26.36,NA,NA,FALSE,FALSE
2008-07-01,200871,2008,7,1,9.12,28.95,NA,NA,FALSE,FALSE
2008-07-02,200872,2008,7,2,15.79,32.82,NA,NA,FALSE,FALSE
2008-07-03,200873,2008,7,3,13.95,21.33,NA,NA,FALSE,FALSE
2008-07-04,200874,2008,7,4,11.63,21.43,NA,NA,FALSE,FALSE
2008-07-05,200875,2008,7,5,9.52,25.02,NA,NA,FALSE,FALSE
2008-07-06,200876,2008,7,6,14.68,22.17,NA,NA,FALSE,FALSE
2008-07-07,200877,2008,7,7,13.39,19.39,NA,NA,FALSE,FALSE
2008-07-08,200878,2008,7,8,12.11,19.83,NA,NA,FALSE,FALSE
2008-07-09,200879,2008,7,9,11.9,19.45,NA,NA,FALSE,FALSE
2008-08-01,200881,2008,8,1,14.84,25.31,NA,NA,FALSE,FALSE
2008-08-02,200882,2008,8,2,13.78,24.2,NA,NA,FALSE,FALSE
2008-08-03,200883,2008,8,3,15.56,25.02,NA,NA,FALSE,FALSE
2008-08-04,200884,2008,8,4,15.43,22.05,NA,NA,FALSE,FALSE
2008-08-05,200885,2008,8,5,10.82,22.54,NA,NA,FALSE,FALSE
2008-08-06,200886,2008,8,6,13.79,29.65,NA,NA,FALSE,FALSE
2008-08-07,200887,2008,8,7,16.17,27.29,NA,NA,FALSE,FALSE
2008-08-08,200888,2008,8,8,15.43,22.48,NA,NA,FALSE,FALSE
2008-08-09,200889,2008,8,9,12.52,22.37,NA,NA,FALSE,FALSE
2008-09-01,200891,2008,9,1,12.6,22,NA,NA,FALSE,FALSE
2008-09-02,200892,2008,9,2,13,21.1,NA,NA,FALSE,FALSE
2008-09-03,200893,2008,9,3,10.66,16.86,NA,NA,FALSE,FALSE
2008-09-04,200894,2008,9,4,7.71,17.93,NA,NA,FALSE,FALSE
2008-09-05,200895,2008,9,5,11.97,19.08,NA,NA,FALSE,FALSE
2008-09-06,200896,2008,9,6,14.24,18.85,NA,NA,FALSE,FALSE
2008-09-07,200897,2008,9,7,12.3,18.53,NA,NA,FALSE,FALSE
2008-09-08,200898,2008,9,8,10.36,20.21,NA,NA,FALSE,FALSE
2008-09-09,200899,2008,9,9,8.1,24.53,NA,NA,FALSE,FALSE
2009-01-01,200911,2009,1,1,-6.12,-1.74,NA,NA,FALSE,FALSE
2009-01-02,200912,2009,1,2,-3.7,-0.71,NA,NA,FALSE,FALSE
2009-01-03,200913,2009,1,3,-8.47,-1.52,NA,NA,FALSE,FALSE
2009-01-04,200914,2009,1,4,-2.83,0.49,NA,NA,FALSE,FALSE
2009-01-05,200915,2009,1,5,-7.98,0.26,NA,NA,FALSE,FALSE
2009-01-06,200916,2009,1,6,-17.84,-7.28,NA,NA,FALSE,FALSE
2009-01-07,200917,2009,1,7,-19.94,-4.07,NA,NA,FALSE,FALSE
2009-01-08,200918,2009,1,8,-13.47,-3.71,NA,NA,FALSE,FALSE
2009-01-09,200919,2009,1,9,-15.85,-2.59,NA,NA,FALSE,FALSE
2009-02-01,200921,2009,2,1,-2.51,0.09,NA,NA,FALSE,FALSE
2009-02-02,200922,2009,2,2,-3.5,4.39,NA,NA,FALSE,FALSE
2009-02-03,200923,2009,2,3,0,6.81,NA,NA,FALSE,FALSE
2009-02-04,200924,2009,2,4,-0.25,4.01,NA,NA,FALSE,FALSE
2009-02-05,200925,2009,2,5,0.23,9.51,NA,NA,FALSE,FALSE
2009-02-06,200926,2009,2,6,1.62,8.14,NA,NA,FALSE,FALSE
2009-02-07,200927,2009,2,7,0.25,4.36,NA,NA,FALSE,FALSE
2009-02-08,200928,2009,2,8,0.21,3.36,NA,NA,FALSE,FALSE
2009-02-09,200929,2009,2,9,0.5,4.49,NA,NA,FALSE,FALSE
2009-03-01,200931,2009,3,1,2.89,12.78,NA,NA,FALSE,FALSE
2009-03-02,200932,2009,3,2,4.4,8.59,NA,NA,FALSE,FALSE
2009-03-03,200933,2009,3,3,-0.15,10.4,NA,NA,FALSE,FALSE
2009-03-04,200934,2009,3,4,2.01,9.88,NA,NA,FALSE,FALSE
2009-03-05,200935,2009,3,5,2.07,5.06,NA,NA,FALSE,FALSE
2009-03-06,200936,2009,3,6,2.25,4.38,NA,NA,FALSE,FALSE
2009-03-07,200937,2009,3,7,-0.86,8.79,NA,NA,FALSE,FALSE
2009-03-08,200938,2009,3,8,4.88,10.14,NA,NA,FALSE,FALSE
2009-03-09,200939,2009,3,9,1.34,7.77,NA,NA,FALSE,FALSE
2009-04-01,200941,2009,4,1,-0.5,16.56,NA,NA,FALSE,FALSE
2009-04-02,200942,2009,4,2,3.27,19.72,NA,NA,FALSE,FALSE
2009-04-03,200943,2009,4,3,4.2,20.98,NA,NA,FALSE,FALSE
2009-04-04,200944,2009,4,4,10.42,17.19,NA,NA,FALSE,FALSE
2009-04-05,200945,2009,4,5,6.85,14.95,NA,NA,FALSE,FALSE
